"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $443.00","BTO","1","$1.23","($123.03)"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $442.00","STC","2","$1.68","$335.92"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $442.00","BTO","1","$1.62","($162.03)"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $439.00","STC","1","$3.20","$319.95"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $442.00","BTO","1","$1.05","($105.03)"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Call $439.00","BTO","1","$1.08","($108.03)"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Put $435.00","STC","1","$0.64","$63.95"
"3/12/2024","3/12/2024","3/13/2024","QQQ","QQQ 3/12/2024 Put $435.00","BTO","1","$1.06","($106.03)"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","STC","1","$0.56","$55.95"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","BTO","1","$1.02","($102.03)"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","STC","1","$0.63","$62.95"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","BTO","1","$0.89","($89.03)"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","STC","1","$0.73","$72.95"
"3/11/2024","3/11/2024","3/12/2024","SPY","SPY 3/11/2024 Call $511.00","BTO","1","$0.89","($89.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $441.00","STC","2","$1.17","$233.92"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $441.00","BTO","1","$1.49","($149.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $441.00","BTO","1","$0.73","($73.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Put $440.00","STC","1","$1.57","$156.95"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Put $440.00","BTO","1","$1.02","($102.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","STC","1","$0.83","$82.95"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","BTO","1","$1.27","($127.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","STC","1","$1.26","$125.95"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","STC","1","$1.26","$125.95"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","BTO","1","$1.52","($152.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $443.00","BTO","1","$1.20","($120.03)"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $448.00","STC","1","$0.77","$76.95"
"3/8/2024","3/8/2024","3/11/2024","QQQ","QQQ 3/8/2024 Call $448.00","BTO","1","$1.03","($103.03)"
"3/7/2024","3/7/2024","3/8/2024","QQQ","QQQ 3/7/2024 Call $446.00","STC","1","$1.13","$112.95"
"3/7/2024","3/7/2024","3/8/2024","QQQ","QQQ 3/7/2024 Call $446.00","BTO","1","$0.90","($90.03)"
"3/7/2024","3/7/2024","3/8/2024","TSM","TSM 3/8/2024 Call $148.00","STC","1","$4.00","$399.95"
"3/7/2024","3/7/2024","3/8/2024","QQQ","QQQ 3/7/2024 Call $444.00","STC","2","$2.14","$427.92"
"3/7/2024","3/7/2024","3/8/2024","QQQ","QQQ 3/7/2024 Call $444.00","BTO","1","$1.51","($151.03)"
"3/7/2024","3/7/2024","3/8/2024","QQQ","QQQ 3/7/2024 Call $444.00","BTO","1","$1.05","($105.03)"
"3/7/2024","3/7/2024","3/8/2024","TSM","TSM 3/8/2024 Call $148.00","BTO","1","$2.56","($256.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $439.00","STC","1","$1.00","$99.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $439.00","BTO","1","$1.11","($111.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $439.00","STC","1","$0.46","$45.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $439.00","BTO","1","$0.80","($80.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","STC","1","$0.39","$38.95"
"3/6/2024","3/6/2024","3/7/2024","SPY","SPY 3/6/2024 Call $511.00","STC","1","$0.60","$59.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","BTO","1","$0.98","($98.03)"
"3/6/2024","3/6/2024","3/7/2024","SPY","SPY 3/6/2024 Call $511.00","BTO","1","$1.16","($116.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","STC","1","$0.67","$66.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $441.00","STC","1","$0.76","$75.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","BTO","1","$0.85","($85.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $441.00","BTO","1","$0.87","($87.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","STC","1","$1.08","$107.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Call $441.00","BTO","1","$0.97","($97.03)"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $438.00","STC","1","$1.58","$157.95"
"3/6/2024","3/6/2024","3/7/2024","QQQ","QQQ 3/6/2024 Put $438.00","BTO","1","$1.19","($119.03)"
"3/5/2024","3/5/2024","3/6/2024","SPY","SPY 3/5/2024 Put $507.00","STC","1","$1.18","$117.95"
"3/5/2024","3/5/2024","3/6/2024","SPY","SPY 3/5/2024 Put $507.00","BTO","1","$1.05","($105.03)"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Call $437.00","STC","1","$0.57","$56.95"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Call $437.00","BTO","1","$0.86","($86.03)"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $436.00","STC","1","$0.63","$62.95"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $436.00","BTO","1","$1.16","($116.03)"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $436.00","STC","1","$0.95","$94.95"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $436.00","BTO","1","$1.11","($111.03)"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $439.00","STC","1","$1.17","$116.95"
"3/5/2024","3/5/2024","3/6/2024","QQQ","QQQ 3/5/2024 Put $439.00","BTO","1","$1.18","($118.03)"
"3/4/2024","3/4/2024","3/5/2024","TSLA","TSLA 3/8/2024 Put $185.00","STC","1","$2.80","$279.95"
"3/4/2024","3/4/2024","3/5/2024","TSLA","TSLA 3/8/2024 Put $185.00","BTO","1","$3.00","($300.03)"
"3/1/2024","3/1/2024","3/4/2024","MARA","Option Expiration for MARA 3/1/2024 Call $31.00","OEXP","1S","",""
"3/1/2024","3/1/2024","3/4/2024","SPY","SPY 3/1/2024 Call $511.00","STC","2","$1.80","$359.92"
"3/1/2024","3/1/2024","3/4/2024","QQQ","QQQ 3/1/2024 Call $442.00","STC","1","$3.98","$397.95"
"3/1/2024","3/1/2024","3/4/2024","SPY","SPY 3/1/2024 Call $511.00","BTO","2","$0.67","($134.06)"
"3/1/2024","3/1/2024","3/4/2024","QQQ","QQQ 3/1/2024 Call $442.00","BTO","1","$0.89","($89.03)"
"3/1/2024","3/1/2024","3/4/2024","META","META 3/1/2024 Call $505.00","STC","1","$0.38","$37.95"
"3/1/2024","3/1/2024","3/4/2024","META","META 3/1/2024 Call $505.00","BTO","1","$1.02","($102.03)"
"2/29/2024","2/29/2024","2/29/2024","","Interest Payment","INT","","","$3.47"
"2/29/2024","2/29/2024","3/1/2024","AMD","AMD 3/1/2024 Call $190.00","STC","1","$2.81","$280.95"
"2/29/2024","2/29/2024","3/1/2024","AMD","AMD 3/1/2024 Call $190.00","BTO","1","$1.53","($153.03)"
"2/28/2024","2/28/2024","2/29/2024","MARA","MARA 3/1/2024 Call $31.00","BTO","1","$2.51","($251.03)"
"2/28/2024","2/28/2024","2/29/2024","TSLA","TSLA 3/1/2024 Call $205.00","STC","1","$1.93","$192.95"
"2/28/2024","2/28/2024","2/29/2024","TSLA","TSLA 3/1/2024 Call $205.00","BTO","1","$2.42","($242.03)"
"2/28/2024","2/28/2024","2/29/2024","SPY","SPY 2/28/2024 Put $506.00","STC","1","$0.66","$65.95"
"2/28/2024","2/28/2024","2/29/2024","SPY","SPY 2/28/2024 Put $506.00","BTO","1","$0.65","($65.03)"
"2/28/2024","2/28/2024","2/29/2024","QQQ","QQQ 2/28/2024 Call $436.00","STC","2","$0.63","$125.92"
"2/28/2024","2/28/2024","2/29/2024","TSLA","TSLA 3/1/2024 Call $202.50","STC","1","$3.90","$389.95"
"2/28/2024","2/28/2024","2/29/2024","QQQ","QQQ 2/28/2024 Call $436.00","BTO","2","$1.00","($200.06)"
"2/28/2024","2/28/2024","2/29/2024","QQQ","QQQ 2/28/2024 Call $435.00","STC","1","$0.77","$76.95"
"2/28/2024","2/28/2024","2/29/2024","QQQ","QQQ 2/28/2024 Call $435.00","BTO","1","$1.12","($112.03)"
"2/27/2024","2/27/2024","2/28/2024","TSLA","TSLA 3/1/2024 Call $202.50","BTO","1","$2.93","($293.03)"
"2/27/2024","2/27/2024","2/28/2024","QQQ","QQQ 2/27/2024 Call $437.00","STC","1","$0.59","$58.95"
"2/27/2024","2/27/2024","2/28/2024","QQQ","QQQ 2/27/2024 Call $437.00","BTO","1","$0.68","($68.03)"
"2/27/2024","2/27/2024","2/28/2024","SPY","SPY 2/27/2024 Put $506.00","STC","2","$0.63","$125.92"
"2/27/2024","2/27/2024","2/28/2024","QQQ","QQQ 2/27/2024 Put $436.00","STC","1","$0.53","$52.95"
"2/27/2024","2/27/2024","2/28/2024","QQQ","QQQ 2/27/2024 Put $436.00","BTO","1","$1.02","($102.03)"
"2/27/2024","2/27/2024","2/28/2024","SPY","SPY 2/27/2024 Put $506.00","BTO","1","$1.09","($109.03)"
"2/27/2024","2/27/2024","2/28/2024","SPY","SPY 2/27/2024 Put $506.00","BTO","1","$1.03","($103.03)"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $438.00","STC","1","$0.86","$85.95"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $438.00","BTO","1","$1.23","($123.03)"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Call $438.00","STC","2","$0.63","$125.92"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Call $438.00","BTO","1","$0.88","($88.03)"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Call $438.00","BTO","1","$0.84","($84.03)"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $437.00","STC","1","$0.93","$92.95"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $437.00","STC","1","$0.93","$92.95"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $437.00","BTO","1","$1.44","($144.03)"
"2/26/2024","2/26/2024","2/27/2024","QQQ","QQQ 2/26/2024 Put $437.00","BTO","1","$1.21","($121.03)"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Put $437.00","STC","1","$0.42","$41.95"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Put $437.00","BTO","1","$0.52","($52.03)"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Put $438.00","STC","1","$1.88","$187.95"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Put $438.00","BTO","1","$0.86","($86.03)"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Call $441.00","STC","1","$0.45","$44.95"
"2/23/2024","2/23/2024","2/26/2024","AMD","AMD 2/23/2024 Call $185.00","STC","1","$0.33","$32.95"
"2/23/2024","2/23/2024","2/26/2024","QQQ","QQQ 2/23/2024 Call $441.00","BTO","1","$1.00","($100.03)"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $436.00","STC","2","$2.96","$591.92"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $435.00","STC","1","$3.98","$397.95"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $435.00","BTO","1","$1.64","($164.03)"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $436.00","BTO","1","$1.30","($130.03)"
"2/22/2024","2/22/2024","2/23/2024","AMD","AMD 2/23/2024 Call $185.00","BTO","1","$1.86","($186.03)"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $436.00","BTO","1","$1.37","($137.03)"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $435.00","STC","2","$1.18","$235.92"
"2/22/2024","2/22/2024","2/23/2024","QQQ","QQQ 2/22/2024 Call $435.00","BTO","2","$1.62","($324.06)"
"2/20/2024","2/20/2024","2/21/2024","QQQ","QQQ 2/20/2024 Call $426.00","STC","1","$0.75","$74.95"
"2/20/2024","2/20/2024","2/21/2024","QQQ","QQQ 2/20/2024 Call $426.00","BTO","1","$0.84","($84.03)"
"2/20/2024","2/20/2024","2/21/2024","QQQ","QQQ 2/20/2024 Put $424.00","STC","1","$0.76","$75.95"
"2/20/2024","2/20/2024","2/21/2024","QQQ","QQQ 2/20/2024 Put $424.00","BTO","1","$0.82","($82.03)"
"2/20/2024","2/20/2024","2/20/2024","","ACH REVERSAL","ACH","","","($100.00)"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $433.00","STC","1","$0.16","$15.95"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $433.00","STC","1","$0.16","$15.95"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $433.00","BTO","2","$0.85","($170.06)"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $434.00","STC","2","$0.41","$81.92"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $434.00","BTO","1","$0.70","($70.03)"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 2/16/2024 Call $434.00","BTO","1","$0.70","($70.03)"
"2/16/2024","2/16/2024","2/20/2024","SPY","SPY 2/16/2024 Call $502.00","STC","1","$0.80","$79.95"
"2/16/2024","2/16/2024","2/20/2024","SPY","SPY 2/16/2024 Call $502.00","BTO","1","$0.91","($91.03)"
"2/15/2024","2/15/2024","2/16/2024","QQQ","QQQ 2/15/2024 Call $433.00","STC","1","$1.36","$135.95"
"2/15/2024","2/15/2024","2/16/2024","SPY","SPY 2/15/2024 Call $500.00","STC","1","$1.48","$147.95"
"2/15/2024","2/15/2024","2/16/2024","SPY","SPY 2/15/2024 Call $500.00","BTO","1","$1.23","($123.03)"
"2/15/2024","2/15/2024","2/16/2024","QQQ","QQQ 2/15/2024 Call $433.00","BTO","1","$1.36","($136.03)"
"2/14/2024","2/14/2024","2/15/2024","","ACH Deposit","ACH","","","$100.00"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","STC","2","$0.29","$57.92"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","BTO","2","$0.98","($196.06)"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","STC","2","$0.60","$119.92"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","BTO","2","$0.87","($174.06)"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Put $429.00","STC","1","$0.51","$50.95"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Put $429.00","STC","1","$0.51","$50.95"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Put $429.00","BTO","2","$0.94","($188.06)"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Put $429.00","STC","2","$0.49","$97.92"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Put $429.00","BTO","2","$0.90","($180.06)"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","STC","2","$1.02","$203.92"
"2/14/2024","2/14/2024","2/15/2024","QQQ","QQQ 2/14/2024 Call $431.00","BTO","2","$1.28","($256.06)"
"2/13/2024","2/13/2024","2/14/2024","SHOP","SHOP 2/16/2024 Call $79.00","STC","1","$1.52","$151.95"
"2/13/2024","2/13/2024","2/14/2024","SHOP","SHOP 2/16/2024 Call $79.00","BTO","1","$1.55","($155.03)"
"2/13/2024","2/13/2024","2/14/2024","QQQ","QQQ 2/13/2024 Put $428.00","STC","1","$0.50","$49.95"
"2/13/2024","2/13/2024","2/14/2024","QQQ","QQQ 2/13/2024 Put $428.00","BTO","1","$0.72","($72.03)"
"2/13/2024","2/13/2024","2/14/2024","QQQ","QQQ 2/13/2024 Call $430.00","STC","2","$0.86","$171.92"
"2/13/2024","2/13/2024","2/14/2024","QQQ","QQQ 2/13/2024 Call $430.00","BTO","1","$1.21","($121.03)"
"2/13/2024","2/13/2024","2/14/2024","SPY","SPY 2/13/2024 Call $495.00","STC","1","$0.78","$77.95"
"2/13/2024","2/13/2024","2/14/2024","SPY","SPY 2/13/2024 Call $495.00","BTO","1","$1.00","($100.03)"
"2/13/2024","2/13/2024","2/14/2024","QQQ","QQQ 2/13/2024 Call $430.00","BTO","1","$1.02","($102.03)"
"2/12/2024","2/12/2024","2/13/2024","QQQ","Option Expiration for QQQ 2/12/2024 Call $438.00","OEXP","1S","",""
"2/12/2024","2/12/2024","2/13/2024","QQQ","QQQ 2/12/2024 Call $438.00","STC","1","$0.02","$1.95"
"2/12/2024","2/12/2024","2/13/2024","QQQ","QQQ 2/12/2024 Call $438.00","BTO","2","$0.62","($124.06)"
"2/9/2024","2/9/2024","2/12/2024","SPY","SPY 2/9/2024 Call $500.00","STC","1","$1.15","$114.95"
"2/9/2024","2/9/2024","2/12/2024","QQQ","QQQ 2/9/2024 Call $434.00","STC","1","$3.24","$323.95"
"2/9/2024","2/9/2024","2/12/2024","GOOG","GOOG 2/9/2024 Call $150.00","STC","1","$0.28","$27.95"
"2/9/2024","2/9/2024","2/12/2024","GOOG","GOOG 2/9/2024 Call $150.00","BTO","1","$0.22","($22.03)"
"2/9/2024","2/9/2024","2/12/2024","SPY","SPY 2/9/2024 Call $500.00","BTO","1","$0.64","($64.03)"
"2/9/2024","2/9/2024","2/12/2024","QQQ","QQQ 2/9/2024 Call $434.00","BTO","1","$1.08","($108.03)"
"2/8/2024","2/8/2024","2/9/2024","QQQ","QQQ 2/8/2024 Put $432.00","STC","1","$0.26","$25.95"
"2/8/2024","2/8/2024","2/9/2024","QQQ","QQQ 2/8/2024 Put $432.00","BTO","1","$0.37","($37.03)"
"2/8/2024","2/8/2024","2/9/2024","TSM","TSM 2/9/2024 Call $128.00","STC","1","$4.10","$409.95"
"2/8/2024","2/8/2024","2/9/2024","TSM","TSM 2/9/2024 Call $128.00","BTO","1","$0.89","($89.03)"
"2/8/2024","2/8/2024","2/9/2024","TSM","TSM 2/9/2024 Call $125.00","STC","1","$1.86","$185.95"
"2/7/2024","2/7/2024","2/7/2024","SCHD","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/8/2024","QQQ","QQQ 2/7/2024 Put $430.00","STC","1","$0.02","$1.95"
"2/7/2024","2/7/2024","2/8/2024","TSM","TSM 2/9/2024 Call $125.00","BTO","1","$1.02","($102.03)"
"2/7/2024","2/7/2024","2/8/2024","PLTR","PLTR 2/9/2024 Call $22.00","STC","1","$1.33","$132.95"
"2/7/2024","2/7/2024","2/8/2024","QQQ","QQQ 2/7/2024 Put $430.00","BTO","1","$1.02","($102.03)"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Put $425.00","STC","1","$0.15","$14.95"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Put $425.00","BTO","1","$0.35","($35.03)"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Call $427.00","STC","1","$0.16","$15.95"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Call $427.00","BTO","1","$0.49","($49.03)"
"2/6/2024","2/6/2024","2/7/2024","SPY","SPY 2/6/2024 Put $492.00","STC","1","$0.47","$46.95"
"2/6/2024","2/6/2024","2/7/2024","PLTR","PLTR 2/9/2024 Call $22.00","BTO","1","$0.58","($58.03)"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Put $426.00","STC","1","$0.61","$60.95"
"2/6/2024","2/6/2024","2/7/2024","QQQ","QQQ 2/6/2024 Put $426.00","BTO","1","$0.75","($75.03)"
"2/6/2024","2/6/2024","2/7/2024","SPY","SPY 2/6/2024 Call $495.00","STC","2","$0.26","$51.92"
"2/6/2024","2/6/2024","2/7/2024","SPY","SPY 2/6/2024 Put $492.00","BTO","1","$0.67","($67.03)"
"2/6/2024","2/6/2024","2/7/2024","SPY","SPY 2/6/2024 Call $495.00","BTO","1","$0.62","($62.03)"
"2/6/2024","2/6/2024","2/7/2024","SPY","SPY 2/6/2024 Call $495.00","BTO","1","$0.62","($62.03)"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 2/5/2024 Call $430.00","STC","1","$0.03","$2.95"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 2/5/2024 Call $430.00","BTO","1","$0.19","($19.03)"
"2/5/2024","2/5/2024","2/6/2024","SPY","SPY 2/5/2024 Call $493.00","STC","1","$0.44","$43.95"
"2/5/2024","2/5/2024","2/6/2024","SPY","SPY 2/5/2024 Call $493.00","BTO","1","$0.47","($47.03)"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 2/5/2024 Put $427.00","STC","1","$1.05","$104.95"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 2/5/2024 Put $427.00","BTO","1","$0.82","($82.03)"
"2/2/2024","2/2/2024","2/5/2024","SPY","SPY 2/2/2024 Call $496.00","STC","1","$0.38","$37.95"
"2/2/2024","2/2/2024","2/5/2024","SPY","SPY 2/2/2024 Call $496.00","STC","1","$0.38","$37.95"
"2/2/2024","2/2/2024","2/5/2024","SPY","SPY 2/2/2024 Call $496.00","BTO","2","$0.30","($60.06)"
"2/2/2024","2/2/2024","2/5/2024","SPY","SPY 2/2/2024 Call $493.00","STC","1","$0.85","$84.95"
"2/2/2024","2/2/2024","2/5/2024","QQQ","QQQ 2/2/2024 Call $430.00","STC","1","$0.65","$64.95"
"2/2/2024","2/2/2024","2/5/2024","QQQ","QQQ 2/2/2024 Call $430.00","BTO","1","$0.33","($33.03)"
"2/2/2024","2/2/2024","2/5/2024","PINS","PINS 2/2/2024 Call $39.00","STC","1","$0.16","$15.95"
"2/2/2024","2/2/2024","2/5/2024","PINS","PINS 2/2/2024 Call $39.00","BTO","1","$0.12","($12.03)"
"2/2/2024","2/2/2024","2/5/2024","QQQ","QQQ 2/2/2024 Call $426.00","STC","1","$1.18","$117.95"
"2/2/2024","2/2/2024","2/5/2024","SPY","SPY 2/2/2024 Call $493.00","BTO","1","$0.65","($65.03)"
"2/2/2024","2/2/2024","2/5/2024","AMD","AMD 2/2/2024 Call $172.50","STC","1","$3.35","$334.95"
"2/2/2024","2/2/2024","2/5/2024","AMD","AMD 2/2/2024 Call $180.00","STC","1","$0.46","$45.95"
"2/2/2024","2/2/2024","2/5/2024","AMD","AMD 2/2/2024 Call $180.00","BTO","1","$0.84","($84.03)"
"2/2/2024","2/2/2024","2/5/2024","QQQ","QQQ 2/2/2024 Call $426.00","BTO","1","$1.02","($102.03)"
"2/1/2024","2/1/2024","2/2/2024","SQ","SQ 2/2/2024 Call $67.00","STC","1","$0.39","$38.95"
"2/1/2024","2/1/2024","2/2/2024","AMD","AMD 2/2/2024 Call $172.50","BTO","1","$1.01","($101.03)"
"2/1/2024","2/1/2024","2/2/2024","SQ","SQ 2/2/2024 Call $67.00","BTO","1","$0.49","($49.03)"
"2/1/2024","2/1/2024","2/2/2024","QQQ","QQQ 2/1/2024 Call $420.00","STC","1","$1.09","$108.95"
"2/1/2024","2/1/2024","2/2/2024","QQQ","QQQ 2/1/2024 Call $420.00","BTO","1","$1.32","($132.03)"
"1/31/2024","1/31/2024","1/31/2024","","Interest Payment","INT","","","$0.54"
"1/31/2024","1/31/2024","2/1/2024","SPY","SPY 1/31/2024 Put $486.00","STC","1","$0.23","$22.95"
"1/31/2024","1/31/2024","2/1/2024","SPY","SPY 1/31/2024 Put $486.00","BTO","1","$1.21","($121.03)"
"1/31/2024","1/31/2024","2/1/2024","QQQ","QQQ 1/31/2024 Call $421.00","STC","1","$0.70","$69.95"
"1/31/2024","1/31/2024","2/1/2024","QQQ","QQQ 1/31/2024 Call $421.00","BTO","1","$1.39","($139.03)"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Call $492.00","STC","1","$0.43","$42.95"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Call $492.00","BTO","1","$0.50","($50.03)"
"1/30/2024","1/30/2024","1/30/2024","","External debit card transfer - account ending in 7040","DCF","","","$100.00"
"1/30/2024","1/30/2024","2/1/2024","AAPL","Apple
CUSIP: 037833100","Sell","10","$188.30","$1,882.98"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Put $489.00","STC","2","$0.21","$41.92"
"1/30/2024","1/30/2024","1/31/2024","QQQ","QQQ 1/30/2024 Put $426.00","STC","1","$1.37","$136.95"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Put $489.00","BTO","2","$0.39","($78.06)"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Call $492.00","STC","2","$0.34","$67.92"
"1/30/2024","1/30/2024","1/31/2024","SPY","SPY 1/30/2024 Call $492.00","BTO","2","$0.62","($124.06)"
"1/30/2024","1/30/2024","1/31/2024","QQQ","QQQ 1/30/2024 Put $426.00","BTO","1","$1.15","($115.03)"
"1/30/2024","1/30/2024","1/31/2024","QQQ","QQQ 1/30/2024 Put $426.00","STC","1","$0.97","$96.95"
"1/30/2024","1/30/2024","1/31/2024","QQQ","QQQ 1/30/2024 Put $426.00","BTO","1","$0.94","($94.03)"
